Dates;EURCHF;EURGBP;EURJPY;EURUSD;EURSEK;EURNOK;EURCAD;EURSGD;EUR
2012-11-23;1.20414;0.80917;106.94;1.2976;8.5937;7.3449;1.28828;1.5866;1
2012-11-26;1.20336;0.80945;106.47;1.2972;8.5745;7.3294;1.28868;1.5844;1
2012-11-27;1.20428;0.8078;106.34;1.2943;8.6526;7.3625;1.28719;1.5828;1
2012-11-28;1.20353;0.80878;106.31;1.2953;8.6124;7.342;1.28503;1.5835;1
2012-11-29;1.2037;0.80916;106.58;1.2979;8.6513;7.38;1.28825;1.5842;1
2012-11-30;1.20532;0.81108;107.11;1.2986;8.6506;7.3675;1.29129;1.5845;1
2012-12-03;1.20823;0.81121;107.36;1.3054;8.6583;7.36;1.29904;1.5908;1
2012-12-04;1.21319;0.8133;107.24;1.3094;8.6359;7.3602;1.29994;1.5945;1
2012-12-05;1.21063;0.81192;107.78;1.3068;8.6208;7.3496;1.29594;1.5934;1
2012-12-06;1.20924;0.80793;106.84;1.297;8.6048;7.3317;1.28582;1.5817;1
2012-12-07;1.20795;0.80599;106.67;1.2927;8.6363;7.3351;1.27773;1.5783;1
2012-12-10;1.20802;0.80496;106.58;1.2941;8.6589;7.3381;1.27645;1.5809;1
2012-12-11;1.21255;0.80707;107.32;1.3005;8.6437;7.3458;1.28253;1.5881;1
2012-12-12;1.21114;0.80959;108.86;1.3074;8.6937;7.3479;1.28709;1.5963;1
2012-12-13;1.20768;0.81163;109.39;1.3077;8.7343;7.3596;1.288;1.5974;1
2012-12-14;1.2081;0.81378;109.9;1.3163;8.7885;7.3986;1.29744;1.6049;1
2012-12-17;1.2078;0.81244;110.43;1.3164;8.762;7.3873;1.29473;1.6052;1
2012-12-18;1.20773;0.81397;111.4;1.3229;8.7347;7.4037;1.304;1.6102;1
2012-12-19;1.2081;0.81409;111.65;1.3227;8.6642;7.3684;1.30784;1.6118;1
2012-12-20;1.2073;0.81358;111.76;1.3244;8.6165;7.3601;1.30823;1.6138;1
2012-12-21;1.20759;0.81543;111.08;1.3188;8.642;7.3507;1.30999;1.6099;1
2012-12-24;1.20755;0.8178;111.97;1.3185;8.6375;7.3725;1.30916;1.6098;1
2012-12-25;1.20752;0.81748;111.75;1.3183;8.6388;7.3842;1.30858;1.6098;1
2012-12-26;1.20779;0.81955;113.24;1.3224;8.6085;7.3944;1.31492;1.6187;1
2012-12-27;1.20909;0.82213;113.99;1.3236;8.6104;7.3795;1.31735;1.6185;1
2012-12-28;1.20756;0.81805;113.61;1.3216;8.6138;7.3807;1.31765;1.6175;1
2012-12-31;1.20773;0.81189;114.46;1.3193;8.5802;7.3423;1.30948;1.6113;1
2013-01-01;1.20823;0.81209;114.48;1.3204;8.583;7.3481;1.31169;1.6129;1
2013-01-02;1.21038;0.81116;115.17;1.3186;8.5547;7.3123;1.29876;1.6094;1
2013-01-03;1.20939;0.81012;113.84;1.3049;8.5226;7.2893;1.28905;1.5998;1
2013-01-04;1.2084;0.81309;115.21;1.3069;8.546;7.3241;1.29041;1.6042;1
2013-01-07;1.20841;0.81391;115.15;1.3117;8.5268;7.326;1.29319;1.612;1
2013-01-08;1.20886;0.81481;113.86;1.3081;8.5822;7.3296;1.29077;1.608;1
2013-01-09;1.20894;0.81533;114.81;1.3064;8.5753;7.3106;1.29027;1.603;1
2013-01-10;1.21319;0.82083;117.81;1.3272;8.6117;7.3304;1.30496;1.6223;1
2013-01-11;1.21899;0.82722;119.01;1.3343;8.6271;7.3793;1.31399;1.6346;1
2013-01-14;1.23371;0.83236;119.74;1.3382;8.6215;7.3637;1.31631;1.6403;1
2013-01-15;1.23989;0.82822;118.14;1.3306;8.6481;7.4101;1.3096;1.6315;1
2013-01-16;1.2372;0.83019;117.45;1.3289;8.6424;7.4027;1.31031;1.6266;1
2013-01-17;1.24743;0.83635;120.21;1.3376;8.6844;7.4459;1.31855;1.6367;1
2013-01-18;1.24433;0.83931;119.98;1.3321;8.6781;7.4506;1.321;1.6355;1
2013-01-21;1.24143;0.84099;119.3;1.3313;8.6977;7.4654;1.32189;1.6352;1
2013-01-22;1.23795;0.8411;118.18;1.3322;8.6715;7.4303;1.32139;1.6349;1
2013-01-23;1.23776;0.84048;118.03;1.3318;8.6789;7.4027;1.3308;1.6342;1
2013-01-24;1.2426;0.84723;120.83;1.3377;8.6829;7.3945;1.34127;1.6443;1
2013-01-25;1.24696;0.85192;122.32;1.3464;8.6922;7.433;1.3541;1.6623;1
2013-01-28;1.24621;0.85733;122.25;1.3456;8.6374;7.4446;1.35403;1.6657;1
2013-01-29;1.24311;0.85589;122.41;1.3492;8.5962;7.4142;1.35044;1.6646;1
2013-01-30;1.23571;0.8587;123.57;1.3567;8.6165;7.4287;1.35861;1.6769;1
2013-01-31;1.23557;0.85625;124.53;1.3579;8.6381;7.4206;1.35407;1.6802;1
2013-02-01;1.23886;0.86922;126.66;1.364;8.6058;7.4404;1.35944;1.6921;1
2013-02-04;1.22745;0.85742;124.84;1.3514;8.5499;7.402;1.34982;1.6742;1
2013-02-05;1.23377;0.86739;127.18;1.3583;8.5887;7.4383;1.3523;1.68;1
2013-02-06;1.23083;0.86352;126.63;1.3523;8.6038;7.4377;1.3464;1.6755;1
2013-02-07;1.23031;0.85256;125.44;1.3398;8.5932;7.3965;1.33699;1.661;1
2013-02-08;1.22649;0.84556;123.87;1.3365;8.6165;7.4003;1.33935;1.6546;1
2013-02-11;1.23376;0.8561;126.45;1.3406;8.5706;7.3778;1.34707;1.6646;1
2013-02-12;1.2339;0.85891;125.77;1.3454;8.5643;7.3798;1.34844;1.6673;1
2013-02-13;1.2335;0.86559;125.64;1.3452;8.4566;7.3685;1.34767;1.6638;1
2013-02-14;1.23085;0.8624;124.11;1.3363;8.4353;7.3991;1.33755;1.65;1
2013-02-15;1.23166;0.86089;124.96;1.336;8.4477;7.408;1.34452;1.6531;1
2013-02-18;1.23293;0.86329;125.45;1.3351;8.4726;7.4169;1.34943;1.656;1
2013-02-19;1.23534;0.86801;125.27;1.3388;8.4425;7.4108;1.35394;1.6549;1
2013-02-20;1.2314;0.87183;124.28;1.3283;8.4307;7.4352;1.3504;1.6462;1
2013-02-21;1.2279;0.86463;122.81;1.319;8.4688;7.4865;1.34344;1.6383;1
2013-02-22;1.2263;0.86992;123.22;1.3194;8.4657;7.4725;1.34765;1.6324;1
2013-02-25;1.2176;0.86147;119.93;1.3063;8.4655;7.4509;1.34046;1.6192;1
2013-02-26;1.21727;0.8637;120.14;1.3061;8.4362;7.4495;1.34031;1.6181;1
2013-02-27;1.22123;0.86662;121.17;1.3139;8.4504;7.4747;1.34391;1.6247;1
2013-02-28;1.22295;0.86108;120.85;1.3057;8.4427;7.492;1.34566;1.6171;1
2013-03-01;1.22799;0.866;121.87;1.3022;8.3832;7.4918;1.337;1.6151;1
2013-03-04;1.22559;0.86178;121.77;1.3026;8.3557;7.4415;1.33818;1.6226;1
2013-03-05;1.22787;0.86281;121.76;1.3052;8.3265;7.4351;1.34019;1.6258;1
2013-03-06;1.23015;0.86344;121.98;1.2967;8.3295;7.4222;1.33832;1.6191;1
2013-03-07;1.23557;0.87297;124.28;1.3107;8.2942;7.4277;1.34936;1.631;1
2013-03-08;1.23723;0.87108;124.86;1.3005;8.3279;7.4487;1.33755;1.6224;1
2013-03-11;1.23569;0.87469;125.61;1.3046;8.3341;7.4648;1.33836;1.6288;1
2013-03-12;1.23443;0.87454;125.23;1.3034;8.2861;7.4423;1.33682;1.6248;1
2013-03-13;1.23441;0.8685;124.59;1.2961;8.3298;7.4417;1.33184;1.6192;1
2013-03-14;1.23168;0.86225;124.99;1.3005;8.3652;7.5339;1.32939;1.6252;1
2013-03-15;1.22733;0.86506;124.58;1.3076;8.3558;7.5305;1.33291;1.6313;1
2013-03-18;1.22573;0.85771;123.36;1.2957;8.3345;7.497;1.32429;1.6187;1
2013-03-19;1.21989;0.85317;122.59;1.2882;8.3317;7.5196;1.32278;1.6116;1
2013-03-20;1.2225;0.85658;124.17;1.2933;8.3675;7.5628;1.32691;1.6182;1
2013-03-21;1.2208;0.85017;122.42;1.2899;8.368;7.5317;1.32228;1.6118;1
2013-03-22;1.22186;0.85274;122.73;1.2989;8.4365;7.5377;1.32901;1.6214;1
2013-03-25;1.21924;0.84702;121.04;1.2853;8.3873;7.5123;1.31273;1.5985;1
2013-03-26;1.2194;0.84839;121.48;1.2861;8.3482;7.4931;1.30681;1.5955;1
2013-03-27;1.21909;0.8447;120.71;1.278;8.3304;7.4761;1.29864;1.588;1
2013-03-28;1.21734;0.84356;120.67;1.2816;8.357;7.4885;1.3024;1.59;1
2013-03-29;1.21687;0.84358;120.76;1.2819;8.3671;7.4963;1.30436;1.5899;1
2013-04-01;1.21628;0.84368;119.79;1.2849;8.3718;7.4967;1.3065;1.5932;1
2013-04-02;1.21647;0.8488;119.79;1.282;8.3204;7.457;1.30093;1.5892;1
2013-04-03;1.2144;0.84925;119.54;1.285;8.3616;7.4679;1.30373;1.5918;1
2013-04-04;1.21579;0.84921;124.62;1.2936;8.4323;7.4757;1.31016;1.6042;1
2013-04-05;1.21433;0.84725;126.79;1.2991;8.3811;7.4448;1.32297;1.6113;1
2013-04-08;1.21643;0.85274;129.26;1.3009;8.351;7.4683;1.32254;1.616;1
2013-04-09;1.21998;0.85378;129.55;1.3083;8.3587;7.4676;1.32974;1.6215;1
2013-04-10;1.21904;0.8525;130.41;1.307;8.3589;7.5052;1.32557;1.6181;1
2013-04-11;1.21949;0.85152;130.58;1.3099;8.3223;7.476;1.32369;1.6206;1
2013-04-12;1.21612;0.8546;129.02;1.3113;8.3345;7.4856;1.32912;1.6219;1
2013-04-15;1.21403;0.85275;126.16;1.3036;8.3748;7.5041;1.33698;1.6154;1
2013-04-16;1.21554;0.85776;128.52;1.3177;8.3849;7.5424;1.34512;1.6271;1
2013-04-17;1.21567;0.85513;127.87;1.3032;8.4928;7.5592;1.33789;1.6111;1
2013-04-18;1.21724;0.85412;128.13;1.3051;8.5332;7.598;1.33941;1.6129;1
2013-04-19;1.21865;0.85685;129.88;1.3052;8.5429;7.6003;1.33994;1.6146;1
2013-04-22;1.22057;0.85452;129.66;1.3066;8.5319;7.6374;1.34015;1.6204;1
2013-04-23;1.22917;0.85308;129.28;1.2996;8.6418;7.6909;1.33317;1.6132;1
2013-04-24;1.23244;0.85256;129.5;1.3015;8.6145;7.6778;1.33491;1.6166;1
2013-04-25;1.22936;0.84302;129.14;1.3011;8.5913;7.6397;1.32709;1.612;1
2013-04-26;1.22761;0.84189;127.73;1.303;8.5652;7.6247;1.32467;1.611;1
2013-04-29;1.22688;0.8451;128.05;1.3099;8.5695;7.6146;1.3246;1.6162;1
2013-04-30;1.22402;0.84778;128.32;1.3168;8.5398;7.596;1.32649;1.6216;1
2013-05-01;1.2223;0.84728;128.36;1.318;8.5243;7.6013;1.329;1.6249;1
2013-05-02;1.2214;0.84096;127.95;1.3065;8.5478;7.5796;1.32016;1.6139;1
2013-05-03;1.2266;0.84211;129.84;1.3114;8.5337;7.6082;1.32185;1.6182;1
2013-05-06;1.22704;0.84143;129.88;1.3076;8.5628;7.6308;1.31654;1.6098;1
2013-05-07;1.22984;0.84469;129.48;1.3079;8.5453;7.6437;1.31347;1.6113;1
2013-05-08;1.23057;0.84671;130.22;1.3153;8.5606;7.5613;1.31892;1.6146;1
2013-05-09;1.23668;0.84415;131.21;1.3043;8.5535;7.5392;1.31318;1.6091;1
2013-05-10;1.24317;0.84567;132;1.2989;8.5739;7.5247;1.31218;1.6086;1
2013-05-13;1.24258;0.8481;132.12;1.2975;8.5793;7.5287;1.31133;1.6108;1
2013-05-14;1.2495;0.84951;132.32;1.292;8.6152;7.5395;1.3154;1.6062;1
2013-05-15;1.24326;0.8458;131.76;1.2887;8.5979;7.5355;1.30892;1.6056;1
2013-05-16;1.24271;0.84362;131.73;1.2882;8.5945;7.5164;1.31341;1.6133;1
2013-05-17;1.24843;0.84605;132.51;1.2839;8.5898;7.5134;1.3198;1.6166;1
2013-05-20;1.2459;0.8444;131.75;1.2882;8.5768;7.5163;1.31945;1.6156;1
2013-05-21;1.25211;0.85169;132.28;1.2906;8.538;7.4736;1.32521;1.6261;1
2013-05-22;1.25796;0.85452;132.63;1.2858;8.5412;7.484;1.33307;1.6288;1
2013-05-23;1.25285;0.8561;131.94;1.2934;8.5964;7.5404;1.33282;1.6344;1
2013-05-24;1.24325;0.85514;131.01;1.2932;8.5938;7.5419;1.3344;1.6349;1
2013-05-27;1.24545;0.85629;130.54;1.2931;8.5912;7.5605;1.3372;1.6306;1
2013-05-28;1.2559;0.8548;131.59;1.2856;8.6423;7.5803;1.33668;1.6336;1
2013-05-29;1.24434;0.85527;130.9;1.2941;8.6047;7.6346;1.33954;1.6385;1
2013-05-30;1.2437;0.85672;131.43;1.305;8.5619;7.604;1.34383;1.6409;1
2013-05-31;1.2414;0.85515;130.64;1.2999;8.6037;7.6295;1.34845;1.6432;1
2013-06-03;1.23864;0.8534;130.15;1.3076;8.5517;7.5897;1.34399;1.6375;1
2013-06-04;1.23846;0.85427;130.84;1.3081;8.5843;7.601;1.35282;1.638;1
2013-06-05;1.23354;0.84986;129.7;1.3093;8.6275;7.6075;1.35446;1.6361;1
2013-06-06;1.23088;0.84902;128.45;1.3246;8.6678;7.6115;1.35956;1.6482;1
2013-06-07;1.23725;0.84968;128.96;1.3218;8.6699;7.6251;1.34795;1.6509;1
2013-06-10;1.23775;0.85133;130.93;1.3257;8.7191;7.6374;1.35142;1.6672;1
2013-06-11;1.23115;0.85096;127.84;1.3313;8.7204;7.6892;1.35655;1.6699;1
2013-06-12;1.22816;0.85056;128.06;1.3337;8.6881;7.6772;1.36202;1.6752;1
2013-06-13;1.23305;0.85073;127.56;1.3375;8.6617;7.6786;1.35901;1.6699;1
2013-06-14;1.22928;0.84972;125.6;1.3347;8.5895;7.6297;1.35742;1.6704;1
2013-06-17;1.23317;0.85015;126.32;1.3367;8.6388;7.652;1.36153;1.6774;1
2013-06-18;1.23246;0.85624;127.67;1.3392;8.6282;7.6823;1.36776;1.6892;1
2013-06-19;1.23416;0.8587;128.22;1.3295;8.582;7.6754;1.36571;1.6868;1
2013-06-20;1.22601;0.85235;128.61;1.322;8.6871;7.9296;1.37324;1.6836;1
2013-06-21;1.22605;0.85081;128.45;1.3122;8.7545;7.95;1.37211;1.6748;1
2013-06-24;1.22431;0.84999;128.22;1.312;8.8736;8.0482;1.37763;1.6736;1
2013-06-25;1.22699;0.84795;127.93;1.3077;8.782;7.9675;1.37515;1.66;1
2013-06-26;1.22714;0.84966;127.17;1.3012;8.7876;7.9492;1.36243;1.6581;1
2013-06-27;1.23227;0.8544;128.23;1.3038;8.7799;7.881;1.36613;1.6514;1
2013-06-28;1.22916;0.85524;128.97;1.301;8.7159;7.898;1.36861;1.6495;1
2013-07-01;1.23499;0.8585;130.19;1.3064;8.7118;7.9595;1.37126;1.6512;1
2013-07-02;1.2338;0.85636;130.61;1.2979;8.7287;7.9357;1.36855;1.6506;1
2013-07-03;1.23152;0.8514;129.97;1.3009;8.7009;7.9507;1.3666;1.6561;1
2013-07-04;1.23521;0.85677;129.18;1.2914;8.6168;7.8879;1.35799;1.6445;1
2013-07-05;1.2366;0.86179;129.82;1.2829;8.7302;8.0208;1.35758;1.6442;1
2013-07-08;1.2403;0.8607;129.95;1.287;8.7233;7.9075;1.35887;1.6461;1
2013-07-09;1.24346;0.85973;129.28;1.2781;8.6824;7.8978;1.3455;1.6333;1
2013-07-10;1.24382;0.86453;129.35;1.2978;8.7063;7.8983;1.35819;1.6499;1
2013-07-11;1.24017;0.86252;129.61;1.3097;8.7189;7.9423;1.35772;1.6489;1
2013-07-12;1.23675;0.86494;129.66;1.3067;8.7103;7.9224;1.35845;1.6496;1
2013-07-15;1.23885;0.86511;130.44;1.3062;8.7222;7.9182;1.36209;1.6485;1
2013-07-16;1.23603;0.86828;130.43;1.3162;8.663;7.8867;1.36486;1.6575;1
2013-07-17;1.23526;0.86276;130.69;1.3125;8.6163;7.8578;1.3657;1.6552;1
2013-07-18;1.23845;0.86094;131.65;1.3109;8.6162;7.8449;1.36062;1.6608;1
2013-07-19;1.23674;0.86088;132.26;1.3143;8.5899;7.8422;1.36265;1.6644;1
2013-07-22;1.23455;0.85843;131.42;1.3186;8.5553;7.824;1.36263;1.662;1
2013-07-23;1.23623;0.86047;131.48;1.3223;8.5236;7.7683;1.36035;1.6709;1
2013-07-24;1.23751;0.86193;132.35;1.3201;8.5888;7.8242;1.36161;1.6731;1
2013-07-25;1.2344;0.86276;131.83;1.3277;8.607;7.8392;1.36491;1.6787;1
2013-07-26;1.23273;0.86307;130.42;1.3279;8.6107;7.8701;1.36492;1.6789;1
2013-07-29;1.23477;0.86465;129.91;1.3262;8.5902;7.8755;1.36147;1.6805;1
2013-07-30;1.2332;0.87038;130.01;1.3263;8.6972;7.8745;1.36667;1.6858;1
2013-07-31;1.23207;0.87466;130.21;1.3302;8.6667;7.8381;1.36703;1.6906;1
2013-08-01;1.23733;0.87347;131.46;1.3207;8.7223;7.8563;1.36655;1.6859;1
2013-08-02;1.23419;0.8683;131.34;1.3276;8.7713;7.8857;1.37969;1.6886;1
2013-08-05;1.22949;0.86343;130.33;1.3258;8.7266;7.8528;1.37363;1.6826;1
2013-08-06;1.23192;0.86685;130.05;1.3305;8.7174;7.8749;1.38056;1.6856;1
2013-08-07;1.2292;0.861;128.47;1.3336;8.6831;7.8675;1.39015;1.6896;1
2013-08-08;1.23127;0.8611;129.36;1.3381;8.6835;7.9042;1.3821;1.6858;1
2013-08-09;1.23053;0.86065;128.39;1.3342;8.6736;7.8041;1.37271;1.6775;1
2013-08-12;1.23116;0.86018;128.88;1.33;8.6864;7.8092;1.37086;1.6794;1
2013-08-13;1.23742;0.8585;130.25;1.3263;8.6656;7.8089;1.37187;1.6815;1
2013-08-14;1.23995;0.85514;130.08;1.3255;8.6337;7.811;1.37089;1.6834;1
2013-08-15;1.2362;0.85333;129.97;1.3347;8.6853;7.8864;1.37566;1.6934;1
2013-08-16;1.23491;0.85283;130;1.3329;8.6815;7.8836;1.37774;1.693;1
2013-08-19;1.23225;0.85217;130.09;1.3335;8.6789;7.8925;1.37955;1.7035;1
2013-08-20;1.23088;0.85642;130.51;1.3417;8.7002;7.9894;1.39432;1.7093;1
2013-08-21;1.23181;0.85297;130.46;1.3355;8.7756;8.1224;1.39881;1.7145;1
2013-08-22;1.23309;0.8568;131.84;1.3356;8.7081;8.157;1.40457;1.7136;1
2013-08-23;1.23322;0.85945;132.1;1.3383;8.6701;8.0518;1.40481;1.7117;1
2013-08-26;1.23415;0.8584;131.69;1.3368;8.7037;8.0719;1.40379;1.7124;1
2013-08-27;1.22892;0.86151;129.95;1.3393;8.6882;8.0598;1.40288;1.7176;1
2013-08-28;1.2301;0.8591;130.25;1.334;8.679;8.0692;1.39887;1.7028;1
2013-08-29;1.23258;0.85402;130.22;1.3241;8.7248;8.0672;1.3948;1.6882;1
2013-08-30;1.22945;0.85287;129.8;1.3222;8.7508;8.0856;1.3932;1.6858;1
2013-09-02;1.23278;0.84885;131.04;1.3192;8.7148;8.0241;1.39139;1.6806;1
2013-09-03;1.23356;0.84653;131.14;1.317;8.719;7.9957;1.38749;1.684;1
2013-09-04;1.23538;0.84523;131.73;1.3207;8.706;8.0028;1.38626;1.6836;1
2013-09-05;1.23969;0.8416;131.34;1.312;8.7623;8.0342;1.37837;1.6808;1
2013-09-06;1.23609;0.84308;130.63;1.3178;8.7366;8.013;1.37135;1.6789;1
2013-09-09;1.23591;0.84451;131.99;1.3255;8.6951;7.966;1.37456;1.6818;1
2013-09-10;1.2402;0.84331;133.18;1.3268;8.6828;7.8537;1.37317;1.6832;1
2013-09-11;1.23851;0.84155;132.97;1.3311;8.6815;7.8683;1.37356;1.6853;1
2013-09-12;1.23765;0.84141;132.38;1.3299;8.6714;7.8242;1.37291;1.6856;1
2013-09-13;1.23604;0.83735;132.1;1.3294;8.7188;7.886;1.37614;1.6879;1
2013-09-16;1.23663;0.83882;132.11;1.3334;8.6869;7.884;1.37667;1.6827;1
2013-09-17;1.23677;0.8399;132.42;1.3359;8.6381;7.8927;1.37546;1.6827;1
2013-09-18;1.23316;0.83745;132.42;1.3521;8.6138;7.8692;1.382;1.6855;1
2013-09-19;1.23195;0.844;134.56;1.353;8.5765;7.8882;1.38885;1.6868;1
2013-09-20;1.23145;0.84499;134.37;1.3524;8.6086;8.0247;1.39365;1.6925;1
2013-09-23;1.22914;0.8411;133.37;1.3493;8.6176;7.9809;1.38766;1.6865;1
2013-09-24;1.22982;0.8419;133.05;1.3474;8.623;8.049;1.38787;1.69;1
2013-09-25;1.2299;0.8411;133.14;1.3526;8.6794;8.1248;1.39505;1.6967;1
2013-09-26;1.22779;0.84088;133.52;1.3489;8.652;8.0687;1.3907;1.6927;1
2013-09-27;1.22506;0.8378;132.86;1.3522;8.7028;8.0982;1.3936;1.6991;1
2013-09-30;1.22391;0.83561;132.93;1.3527;8.6971;8.1348;1.39444;1.6986;1
2013-10-01;1.22481;0.8352;132.55;1.3526;8.6034;8.1104;1.3963;1.6932;1
2013-10-02;1.22583;0.837;132.2;1.3579;8.6655;8.1621;1.40361;1.6952;1
2013-10-03;1.22485;0.84293;132.46;1.3619;8.6418;8.1095;1.40732;1.7012;1
2013-10-04;1.22979;0.84679;132.14;1.3558;8.7138;8.0951;1.39559;1.6899;1
2013-10-07;1.22622;0.8437;131.32;1.3581;8.712;8.106;1.4006;1.6944;1
2013-10-08;1.22689;0.84393;131.49;1.3573;8.7323;8.0985;1.40737;1.696;1
2013-10-09;1.23061;0.84773;131.65;1.3524;8.7438;8.1068;1.40574;1.6903;1
2013-10-10;1.2324;0.8467;132.71;1.352;8.7933;8.1655;1.406;1.6875;1
2013-10-11;1.23503;0.84899;133.51;1.3544;8.7702;8.1261;1.4017;1.6873;1
2013-10-14;1.23454;0.84848;133.67;1.3561;8.7655;8.1023;1.40413;1.6867;1
2013-10-15;1.23415;0.8454;132.76;1.3524;8.7901;8.145;1.40425;1.6822;1
2013-10-16;1.23609;0.84844;133.67;1.3534;8.7737;8.1116;1.39774;1.6828;1
2013-10-17;1.23407;0.846;133.9;1.3675;8.7546;8.1122;1.40726;1.6951;1
2013-10-18;1.2343;0.8466;133.79;1.3687;8.7856;8.0757;1.40795;1.6958;1
2013-10-21;1.23393;0.8472;134.32;1.3681;8.748;8.1002;1.40968;1.6986;1
2013-10-22;1.23311;0.84887;135.25;1.3781;8.7751;8.1302;1.41756;1.703;1
2013-10-23;1.22923;0.85229;134.15;1.3776;8.7847;8.1546;1.43034;1.7068;1
2013-10-24;1.2315;0.85186;134.26;1.3801;8.7673;8.1325;1.43838;1.7076;1
2013-10-25;1.23216;0.85395;134.46;1.3802;8.721;8.1337;1.44221;1.7055;1
2013-10-28;1.23484;0.85399;134.64;1.3785;8.7465;8.1327;1.43996;1.7059;1
2013-10-29;1.2355;0.85665;134.96;1.3745;8.774;8.1073;1.43896;1.7059;1
2013-10-30;1.2351;0.85641;135.32;1.3736;8.7792;8.1014;1.43944;1.7028;1
2013-10-31;1.23188;0.84695;133.6;1.3584;8.8051;8.0716;1.41702;1.6866;1
2013-11-01;1.2305;0.84686;133.08;1.3487;8.8203;8.0543;1.40553;1.6764;1
2013-11-04;1.22961;0.84632;133.25;1.3514;8.7994;8.0394;1.40884;1.6791;1
2013-11-05;1.23098;0.83972;132.72;1.3474;8.7928;8.0711;1.4089;1.6739;1
2013-11-06;1.23263;0.8403;133.31;1.3513;8.7794;8.0463;1.40782;1.6794;1
2013-11-07;1.22898;0.83368;131.63;1.3419;8.7662;8.1127;1.40396;1.671;1
2013-11-08;1.23153;0.83447;132.42;1.3367;8.8151;8.2034;1.40074;1.6665;1
2013-11-11;1.23265;0.83849;132.94;1.3407;8.7958;8.2392;1.40439;1.6743;1
2013-11-12;1.23275;0.84477;133.87;1.3436;8.9387;8.3207;1.41012;1.6791;1
2013-11-13;1.23195;0.83988;133.85;1.3487;8.962;8.3171;1.41022;1.6814;1
2013-11-14;1.23337;0.83772;134.61;1.3461;8.9482;8.2845;1.40849;1.679;1
2013-11-15;1.2347;0.83742;135.21;1.3496;8.9524;8.25;1.40893;1.6823;1
2013-11-18;1.23295;0.83836;135.05;1.3506;8.9321;8.2714;1.40849;1.6833;1
2013-11-19;1.2333;0.83983;135.57;1.3538;8.9492;8.245;1.41742;1.6837;1
2013-11-20;1.23127;0.8344;134.43;1.3439;8.9288;8.2185;1.40471;1.675;1
2013-11-21;1.23073;0.83222;136.37;1.3482;8.9482;8.2127;1.418;1.6851;1
2013-11-22;1.22935;0.83553;137.28;1.3558;8.9225;8.2194;1.42553;1.6947;1
2013-11-25;1.23251;0.8367;137.43;1.3517;8.8806;8.2511;1.42508;1.6901;1
2013-11-26;1.23037;0.83698;137.46;1.3572;8.9245;8.2706;1.43076;1.6986;1
2013-11-27;1.23238;0.83376;138.73;1.3579;8.9329;8.2913;1.43872;1.7044;1
2013-11-28;1.23193;0.83255;139.2;1.3606;8.9034;8.2838;1.43979;1.7086;1
2013-11-29;1.23162;0.83028;139.22;1.3591;8.8971;8.3279;1.44257;1.7064;1
2013-12-02;1.23044;0.8279;139.4;1.3542;8.891;8.2872;1.44145;1.701;1
2013-12-03;1.22896;0.82915;139.3;1.3588;8.853;8.2857;1.44711;1.702;1
2013-12-04;1.22665;0.8297;139.13;1.3593;8.8347;8.3662;1.45221;1.7053;1
2013-12-05;1.22553;0.83677;139.12;1.3667;8.8686;8.4117;1.45613;1.7128;1
2013-12-06;1.22251;0.83833;141.03;1.3706;8.9158;8.4452;1.45825;1.7124;1
2013-12-09;1.22332;0.83623;141.88;1.3739;8.9718;8.4321;1.46005;1.7161;1
2013-12-10;1.22123;0.8368;141.53;1.3761;8.9956;8.4089;1.45906;1.7184;1
2013-12-11;1.22216;0.84195;141.2;1.3786;9.0266;8.4568;1.46002;1.7257;1
2013-12-12;1.22311;0.84118;142.18;1.3753;9.0741;8.5245;1.46336;1.7273;1
2013-12-13;1.22203;0.84335;141.87;1.3742;9.0349;8.4917;1.45461;1.7248;1
2013-12-16;1.22101;0.84435;141.75;1.3761;9.0501;8.4602;1.45812;1.7271;1
2013-12-17;1.21835;0.84652;141.35;1.3768;9.0233;8.4145;1.46043;1.7309;1
2013-12-18;1.22324;0.83487;142.71;1.3685;8.9798;8.4032;1.46456;1.7262;1
2013-12-19;1.22666;0.83445;142.4;1.3661;9.0058;8.4033;1.45689;1.7296;1
2013-12-20;1.22528;0.83685;142.32;1.3673;9.0069;8.4263;1.45437;1.7312;1
2013-12-23;1.22424;0.83735;142.59;1.3696;8.9908;8.4292;1.45264;1.7356;1
2013-12-24;1.22541;0.83521;142.62;1.368;8.9782;8.4222;1.45445;1.7347;1
2013-12-25;1.22538;0.83658;142.78;1.3681;8.9927;8.4095;1.45423;1.7336;1
2013-12-26;1.2274;0.83421;143.49;1.3691;8.9666;8.4121;1.45793;1.7379;1
2013-12-27;1.22559;0.83395;144.59;1.3749;8.9594;8.4505;1.47177;1.7443;1
2013-12-30;1.22535;0.83639;145.09;1.3801;8.8666;8.3768;1.46977;1.7494;1
2013-12-31;1.22739;0.8302;144.73;1.3743;8.8482;8.3436;1.46008;1.7362;1
2014-01-01;1.22699;0.83034;144.84;1.3763;8.8624;8.3464;1.46491;1.7382;1
2014-01-02;1.22917;0.83096;143.29;1.3672;8.9087;8.4307;1.459;1.7326;1
2014-01-03;1.23005;0.82755;142.48;1.3589;8.8673;8.3664;1.44518;1.722;1
2014-01-06;1.23217;0.83069;142.04;1.3629;8.8737;8.4098;1.45223;1.728;1
2014-01-07;1.23785;0.83009;142.42;1.3616;8.8722;8.4018;1.46587;1.7308;1
