Dates;EURCHF;EURGBP;EURJPY;EURUSD;EURSEK;EURNOK;EURCAD;EURSGD;EUR
2000-09-26;-218.25;62;-424.75;135.5;-406;1818;92;-361.5;0
2000-09-27;-215.5;61.38;-426;134.85;-394;1815;93.5;-553.5;0
2000-09-28;-215.5;61.5;-422.5;135.5;-366;1826;91.95;-417;0
2000-09-29;-217.1;60.55;-425;134.8;-383.5;1842.5;93.8;-341;0
2000-10-02;-209.5;62.5;-423;137;-329.5;1872;91.5;-325.5;0
2000-10-03;-212.5;63.64;-425.5;136.5;-373.5;1870;92.5;-330.5;0
2000-10-04;-222.5;63.5;-425;135.5;-404;1914;93.35;-332.5;0
2000-10-05;-224.5;58.5;-429.5;130.5;-417.5;1898.5;84.5;-348.5;0
2000-10-06;-228.5;61.5;-429.5;130.85;-406;1917;89;-341;0
2000-10-09;-227.5;60.4;-427.5;131.5;-404;1943;91.5;-328;0
2000-10-10;-222.5;61.94;-423.1;132.65;-488.5;1945.5;90.95;-351;0
2000-10-11;-228.5;62.15;-422.5;131.5;-495.5;2056.5;93.5;-345;0
2000-10-12;-222;62;-412.5;126.8;-545;2030.5;94.5;-335;0
2000-10-13;-224.5;59.55;-413;126.35;-534.5;2030;83.65;-272.5;0
2000-10-16;-227;59;-416.5;123;-535;1992;83.5;-285;0
2000-10-17;-228;58.5;-419;122;-571;1999;84;-289.5;0
2000-10-18;-227.5;55.93;-414.5;117;-575.5;1989.5;78.5;-284.5;0
2000-10-19;-229.5;54.83;-413.5;118.15;-578.5;1948;77;-337;0
2000-10-20;-234.5;52.49;-416;114.25;-582.5;1975;66;-351;0
2000-10-23;-238.5;49.1;-415.5;108.75;-649;1909.5;66;-359;0
2000-10-24;-235.5;49.85;-412;111;-660.5;1853.5;83;-331;0
2000-10-25;-238;53.63;-412.5;109.5;-666;1805.5;80;-345.5;0
2000-10-26;-237;47.85;-417.5;111.75;-700.5;1818.5;79.5;-341;0
2000-10-27;-229;50.14;-417.25;117.05;-701.5;1833;93;-338;0
2000-10-30;-228.5;51.23;-418;119;-683;1870;77.5;-343;0
2000-10-31;-236.5;51.32;-422.5;117.2;-697.5;1817;80;-345;0
2000-11-01;-237.5;52;-423.45;120.05;-705.5;1786.5;89;-352;0
2000-11-02;-230.5;50.11;-421;117.35;-701;1803;94;-356;0
2000-11-03;-235;50;-424;121.4;-687.5;1811.5;90.5;-346;0
2000-11-06;-234.5;49.23;-420.5;123.2;-672;1810.5;97.75;-348;0
2000-11-07;-233.5;54;-418;124;-669.5;1809.5;97.55;-339;0
2000-11-08;-234.5;49.65;-418;122.85;-654.5;1802;98.35;-336.5;0
2000-11-09;-233.5;49.97;-419.5;121.95;-650.5;1797.5;100.65;-338;0
2000-11-10;-233;51.19;-414.5;123.05;-597.5;1771.5;56.51;-345;0
2000-11-13;-232;56;-409.7;121.75;-601.5;1806;58.4;-344.5;0
2000-11-14;-228.5;49.2;-412;124.55;-596.5;1790.5;58.84;-340;0
2000-11-15;-226;47.93;-418.5;125.75;-584;1805;116;-327;0
2000-11-16;-221.5;46.8;-414.5;123.7;-561.5;1779;119;-326;0
2000-11-17;-219;47.33;-409.75;123.35;-590.5;1769;118;-325;0
2000-11-20;-225.5;46.56;-424;121.65;-618.5;1696;116;-328;0
2000-11-21;-220;46.52;-422;119.95;-564;1704;114;-325.5;0
2000-11-22;-219.5;44.63;-417;119;-560;1755;103;-324;0
2000-11-23;-205.5;46.4;-414;118.5;-548;1663;103;-331;0
2000-11-24;-207.5;46.29;-417.75;118.75;-561;1665.5;101.5;-315;0
2000-11-27;-206.5;47.21;-419;123.5;-578.5;1713.5;96;-316.5;0
2000-11-28;-206.5;47.57;-418.5;122.5;-472.5;1709;97.65;-317;0
2000-11-29;-207.5;49.56;-421.45;122.05;-416;1740.5;104.2;-333;0
2000-11-30;-212.5;50.9;-419;122.05;-407;1731.5;98.45;-322.5;0
2000-12-01;-213.5;49.94;-425;124.2;-422;1753;101.6;-327;0
2000-12-04;-207.5;52.39;-419.5;125;-385;1757;106.35;-319.5;0
2000-12-05;-207.5;53.47;-418.5;119.3;-387.5;1772.5;105;-315.5;0
2000-12-06;-200.5;54.15;-414.35;123;-368.5;1783.5;104;-312;0
2000-12-07;-203.5;55.04;-414;118.55;-346.5;1769;103;-291;0
2000-12-08;-213.5;53.23;-411;117.6;-377;1746;100;-285;0
2000-12-11;-211.5;52.4;-410;118.15;-377.5;1758.5;99;-290;0
2000-12-12;-214;50.58;-417;117.55;-391;1749.5;101;-284;0
2000-12-13;-213.5;52.7;-413.5;115.75;-407.5;1810.5;98;-294;0
2000-12-14;-218.5;55.5;-418.5;113.8;-397;1848.5;100;-297;0
2000-12-15;-210;59;-416;115.9;-352;1852.5;107;-294;0
2000-12-18;-209;60.27;-411;113.2;-340;1873;103;-292;0
2000-12-19;-209.5;59.03;-420.5;114.5;-331;1833.5;102;-290;0
2000-12-20;-206.5;58.58;-423;115;-338;1875;105;-293;0
2000-12-21;-212;57.22;-419;108.75;-331;1956;98;-286;0
2000-12-22;-205;56.35;-422.5;106.2;-309;2006;96;-295;0
2000-12-25;-204;56.43;-422;108;-294;2002;98;-293;0
2000-12-26;-202.5;55.95;-431;108;-332.5;2002.5;97;-297;0
2000-12-27;-200.5;56.68;-434;108.5;-295.5;2042;99;-283;0
2000-12-28;-205;57.29;-439;112;-286;2079;98;-269;0
2000-12-29;-210.5;62.31;-445.5;113.45;-290;2096;103.1;-279;0
2001-01-01;-211.5;62.22;-447.5;113.45;-293.5;2098;103.1;-279;0
2001-01-02;-208.5;65.63;-440.5;107.25;-236.5;2038.5;103;-297;0
2001-01-03;-206.5;70.34;-431.5;97.75;-353;2018.5;97;-303;0
2001-01-04;-198.5;65.08;-411.5;84.7;-286.5;2081.5;88;-281;0
2001-01-05;-188.5;67.87;-426;79;-231.5;2093;89;-269;0
2001-01-08;-184;64.44;-424;73.55;-233;2077;82;-284;0
2001-01-09;-188.5;62.5;-437;74.05;-242;2020.5;76;-299;0
2001-01-10;-195.5;58.98;-443;72.45;-247;2013;69;-316;0
2001-01-11;-195;60.28;-449;74.75;-276.5;2051;73;-303;0
2001-01-12;-197.5;58.46;-462;79.65;-313.5;2046.5;75;-291;0
2001-01-15;-199;57.96;-457;80;-304;2041.5;75;-286;0
2001-01-16;-199.5;58.22;-449.5;79.5;-305.5;2049.5;79;-283;0
2001-01-17;-191;60.65;-452;76.5;-333.5;2042.5;83;-308;0
2001-01-18;-186.5;59.35;-446;68.5;-283.5;2040;80;-299;0
2001-01-19;-184.5;61.55;-447;67.45;-268;2048.5;73;-302;0
2001-01-22;-182;60.6;-441.5;66.35;-294;2071.5;78;-310;0
2001-01-23;-186;58.5;-443;70.7;-273.5;2063.5;78;-305;0
2001-01-24;-185.5;58.25;-445;67.5;-293.5;2062;75;-297;0
2001-01-25;-188;57.1;-442;63;-335;2037;72;-304;0
2001-01-26;-195.5;52.5;-445;60;-378;1985;67;-309;0
2001-01-29;-188;52.56;-441;58;-353.5;2000.5;66;-310;0
2001-01-30;-184.5;54.69;-434;53.75;-319;2051;68;-316;0
2001-01-31;-188;56.98;-433;55.25;-327.5;2088;70;-311;0
2001-02-01;-191;59.12;-432;52.65;-332.5;2050;58;-335;0
2001-02-02;-192.5;58.53;-436.5;57;-394.5;2020.5;58;-341;0
2001-02-05;-185;57.17;-432;59;-368.5;2039.5;67;-376;0
2001-02-06;-187.5;56.39;-431;60.5;-367.5;2045;63;-360;0
2001-02-07;-186;57.62;-440;55.25;-382.5;2069;63;-351;0
2001-02-08;-181.5;57.41;-437;52.35;-373;2003;60;-361;0
2001-02-09;-182.5;57.84;-441;53.15;-375;2014;56;-374;0
2001-02-12;-182;57.5;-446;53.5;-367;2043;56;-385;0
2001-02-13;-184.5;52.88;-440;56.5;-348;2045;64;-369;0
2001-02-14;-179.5;56.55;-444;59.5;-332;2070;71;-364;0
2001-02-15;-184.5;54.54;-434;59;-389;1989;67;-358;0
2001-02-16;-182.5;55.73;-438;52.5;-364;2081.5;58;-377;0
2001-02-19;-181;55.69;-445;52;-372;2088;53;-375;0
2001-02-20;-184.5;51.82;-443;50;-397;2059.5;49;-377;0
2001-02-21;-187;51.17;-448;42.35;-418;2051;46;-384;0
2001-02-22;-194.5;47.81;-451;34.9;-432.5;2024;34;-380;0
2001-02-23;-189.5;48.6;-451;31.9;-457;2065;30;-396;0
2001-02-26;-192.5;47.81;-449.5;25.45;-435;2069.5;23;-397;0
2001-02-27;-186;48.27;-443;30.55;-366;2152;33;-384;0
2001-02-28;-195;51.67;-458.5;33.6;-380.5;2151;41;-381;0
2001-03-01;-197.5;50.9;-461.5;30.5;-375.5;2149;36;-391;0
2001-03-02;-193.5;50.75;-470.5;33.85;-365.5;2176;45;-376;0
2001-03-05;-195;50.66;-470;32.75;-372.5;2147;38;-376;0
2001-03-06;-195;53.02;-470;31.95;-387;2156;25;-375;0
2001-03-07;-203.5;54.5;-475;29.2;-412;2158;23;-377;0
2001-03-08;-197.5;52;-473;29.65;-406;2257.5;24;-369;0
2001-03-09;-194;49.67;-471;33.75;-419.5;2309;24;-362;0
2001-03-12;-196;49.66;-472;28.7;-408;2285;18;-359;0
2001-03-13;-197;47.79;-465;28.7;-424;2244.5;15;-335;0
2001-03-14;-197.5;46.65;-464;20.75;-430.5;2250;13.65;-336;0
2001-03-15;-199;45.79;-462;15.5;-442;2211;3;-346;0
2001-03-16;-198;42.87;-463;16.8;-409;2271.5;7;-320;0
2001-03-19;-195;45.15;-461;19.5;-414;2265.5;2;-325;0
2001-03-20;-194.5;45.5;-462.5;19.75;-393.5;2237.5;4;-316;0
2001-03-21;-188.5;47.59;-457;16.9;-422;2291.5;9;-294;0
2001-03-22;-187.5;45.74;-443;25.4;-331;2359;17;-244;0
2001-03-23;-185.5;49.35;-439;28.8;-360;2321.5;22;-265;0
2001-03-26;-189;50.36;-444;29;-350;2347;24;-281;0
2001-03-27;-190;48.13;-443.5;34.5;-332.5;2353.5;34;-280;0
2001-03-28;-182.5;50.15;-436;34.1;-325.5;2340.5;38;-271;0
2001-03-29;-185.5;50.36;-438.5;31.2;-320;2368.5;41;-266;0
2001-03-30;-195;49.24;-445;23.3;-379.5;2300;36;-269;0
2001-04-02;-201.5;48.14;-451;22.5;-373;2340.5;42;-242;0
2001-04-03;-192.5;47.15;-453;20.8;-403;2393;47;-261;0
2001-04-04;-196;45.45;-459.5;16.6;-428.5;2410;34;-265;0
2001-04-05;-191.5;47.24;-454;18.55;-384;2392.5;37;-271;0
2001-04-06;-186;47.23;-449.5;15.2;-404;2422;27;-273;0
2001-04-09;-183.5;45.76;-451;15.5;-363;2423;26;-271;0
2001-04-10;-183.5;43.34;-450;20.1;-335.5;2361.5;28;-288;0
2001-04-11;-191;43.77;-466.5;11.5;-423.5;2215;18;-312;0
2001-04-12;-191;36.32;-475;5;-432.5;2198.5;7;-333;0
2001-04-13;-197;35.74;-478;3;-488;2155;2;-337;0
2001-04-16;-198;33.24;-485;8.9;-414.5;2169.5;2;-336;0
2001-04-17;-199;39.2;-477;10.5;-496.5;2149.5;17;-329;0
2001-04-18;-183.5;35.5;-490.5;-6.01;-386;2160;4;-339;0
2001-04-19;-212;36.51;-474.5;-18;-390.5;2164;-7;-372;0
2001-04-20;-207;34.96;-478.5;-11.5;-409.5;2197;8.69;-354;0
2001-04-23;-210.5;31.57;-472;-24.5;-402;2190.5;-26;-352;0
2001-04-24;-216;28.79;-476.5;-29.1;-396;2181.5;-30;-365;0
2001-04-25;-215.5;25.55;-483;-24.5;-371;2258.5;-26;-353;0
2001-04-26;-204.5;30.81;-480.5;-20.5;-374;2233.5;-16;-340;0
2001-04-27;-217.5;25.71;-486.5;-11.7;-419;2158.5;-16;-340;0
2001-04-30;-231;25.3;-489.5;-27.5;-467.5;2063;-22;-346;0
2001-05-01;-230.5;24.97;-486;-31;-495.5;2046.5;-30;-363;0
2001-05-02;-234.5;22.39;-486.5;-31.5;-451;2107;-26;-369;0
2001-05-03;-232;24.34;-478.5;-30.25;-451.5;2089.5;-23;-364;0
2001-05-04;-231.5;21.73;-476;-39.5;-474;2117.5;-34;-363;0
2001-05-07;-231;22.4;-475;-39;-438;2134.5;-32;-359;0
2001-05-08;-228.5;21.52;-473.5;-42.5;-417;2109.5;-35;-340;0
2001-05-09;-217.5;23.9;-470;-37;-370;2137.5;-24;-321;0
2001-05-10;-192;39.76;-448;-15.5;-266;2322.5;3;-304;0
2001-05-11;-198.5;40.61;-453;-8.1;-299;2281.5;17;-298;0
2001-05-14;-202.5;41.43;-453.5;-13.5;-306.5;2200;13;-311;0
2001-05-15;-200.11;40.9;-455.5;-20.5;-189.28;2171;17;-301;0
2001-05-16;-204.98;42.88;-460;-19.5;-125;2273.5;8;-319;0
2001-05-17;-197.5;43.4;-456;-14;-81.5;2265.5;20;-320;0
2001-05-18;-192;47.34;-462;-13.7;-151.5;2268.5;24;-315;0
2001-05-21;-186.5;47.88;-458;-11.5;-119;2286;28;-301;0
2001-05-22;-187.5;45.27;-454;-14;-136;2265.5;20;-304;0
2001-05-23;-191;42.99;-442.5;-18.5;-102.5;2296.5;20;-313;0
2001-05-24;-176.5;45.91;-439;-15.5;-90.28;2356.5;21;-311;0
2001-05-25;-186.97;48.14;-442.33;-20;-103.15;2279;14;-307;0
2001-05-28;-179;48.55;-440;-16.5;-83;2330;22;-291;0
2001-05-29;-183.67;48;-433.78;-16.7;-86;2408;27;-294;0
2001-05-30;-178.5;48.57;-435;-13.5;-81;2405;31;-292;0
2001-05-31;-181.47;47.86;-423;-21.45;-88.07;2336.89;24;-300;0
2001-06-01;-171.5;45.28;-419;-15.3;-37;2425;30;-283;0
2001-06-04;-177.5;50.75;-415;-15.5;-12;2459;33;-279;0
2001-06-05;-173.5;57.65;-416.83;-11.5;20.47;2489.95;32;-284;0
2001-06-06;-176.25;59.57;-419.13;-14.5;28.99;2485.34;26;-277;0
2001-06-07;-177.45;59.74;-417.75;-16.5;60;2480;23;-285;0
2001-06-08;-185;60.74;-420.8;-15.3;127;2495.5;20;-288;0
2001-06-11;-186;61.55;-421;-17.7;144;2509.5;18;-281;0
2001-06-12;-188;74.18;-427.85;-21.6;177;2557.18;13;-289;0
2001-06-13;-198.08;71.45;-436;-20.5;95;2518;13;-283;0
2001-06-14;-169.5;69.45;-434;-26.4;221;2560;15;-282;0
2001-06-15;-173;70.02;-436;-29.4;327.5;2565;11;-289;0
2001-06-18;-172;69.55;-434;-32;393;2551;11;-270;0
2001-06-19;-172;71.42;-430.85;-32;385.13;2534.93;10;-270;0
2001-06-20;-173.17;75.74;-429.78;-29.5;475;2513.03;16;-270;0
2001-06-21;-170.23;73.6;-433.76;-30;421.5;2453.76;18;-269;0
2001-06-22;-168.01;73.37;-429.78;-29;447.95;2484.8;21;-268;0
2001-06-25;-169;72.64;-427;-28.25;420.5;2524.5;22;-268;0
2001-06-26;-167.5;71.85;-432;-26.5;458.5;2519;24;-262;0
2001-06-27;-161;65.62;-428.5;-18;573.5;2528.5;33;-256;0
2001-06-28;-173;75.44;-427;-8;398;2477.83;50;-247;0
2001-06-29;-172.79;75.65;-435.95;-12;344.5;2463.02;39;-273;0
2001-07-02;-167.5;76.81;-427;-12.85;368.5;2475;45;-265;0
2001-07-03;-182.5;73.99;-436.81;-18.5;332.04;2424;38;-278;0
2001-07-04;-177.5;72.76;-439.25;-16.5;344;2444;36;-281;0
2001-07-05;-174.16;69.82;-438;-19;331.73;2393.27;36;-274.5;0
2001-07-06;-172.59;66.16;-438;-23;337;2440.33;30;-274;0
2001-07-09;-180.5;66.91;-443;-27.8;382.5;2424.5;23;-280;0
2001-07-10;-173.5;64.69;-441.56;-27.5;381.5;2388.05;25;-287;0
2001-07-11;-172.5;66.21;-439;-28.5;410;2383;25;-289;0
2001-07-12;-174;66.75;-435;-27;373.5;2378;26;-283;0
2001-07-13;-175.5;67.15;-438.98;-25.8;352.82;2390;26;-290;0
2001-07-16;-172;67.67;-437;-26.3;356;2387;27;-214;0
2001-07-17;-170.5;69.19;-439;-26.5;369.5;2431.5;22;-288.5;0
2001-07-18;-172.26;69.09;-437;-31.5;429.58;2461.46;15;-290.5;0
2001-07-19;-172.5;70.65;-440;-37.7;357;2417;15;-279;0
2001-07-20;-173.5;68.28;-435.5;-36.05;360.5;2392.5;8;-291;0
2001-07-23;-173.5;68.41;-437;-33.85;391;2438;14;-278.5;0
2001-07-24;-174.5;68.38;-439;-34.5;381.5;2448;10;-284;0
2001-07-25;-177;68.43;-441;-32.35;364.5;2482.24;13;-287.5;0
2001-07-26;-174.39;65.1;-438;-34.15;265.29;2448.84;12;-288.5;0
2001-07-27;-175.5;65.33;-432.7;-35.45;298.5;2460;18;-291;0
2001-07-30;-176.5;61.93;-439;-35;288.5;2438;11;-286;0
2001-07-31;-177;63.34;-436;-36.65;306;2451;12;-284;0
2001-08-01;-177;65.94;-437;-34.8;341.76;2490;18;-275;0
2001-08-02;-181;54.44;-438;-34;328.5;2487.53;18;-286.5;0
2001-08-03;-173.5;50.12;-431;-30.6;303;2485.18;20;-281;0
2001-08-06;-176;49.35;-428;-32.25;298.5;2473;16;-274;0
2001-08-07;-175.18;49.13;-431;-33.1;301;2454.73;13;-271;0
2001-08-08;-178.26;51.25;-431.7;-39.25;355;2459.5;6;-277.5;0
2001-08-09;-176.5;49.93;-426;-36.1;313.5;2450;7;-281.5;0
2001-08-10;-172;50.86;-423.5;-35.3;327.5;2394;10;-278;0
2001-08-13;-175;51.58;-425;-36.3;334.5;2418;8;-271.5;0
2001-08-14;-173.5;53.1;-430;-34.9;324.5;2452.5;10;-267.5;0
2001-08-15;-174.5;60.75;-427.5;-30.7;379.5;2531.5;12;-260;0
2001-08-16;-170.68;60.37;-422.65;-33.5;326.5;2397.5;7;-272;0
2001-08-17;-168.5;59.53;-423;-35.4;329.5;2442.5;7;-266;0
2001-08-20;-173.5;61.48;-424;-31.65;385.5;2465;8;-253;0
2001-08-21;-168;63.85;-419;-33.75;401.5;2498.5;12;-252;0
2001-08-22;-168;63.48;-425;-35.9;403.5;2485.5;4;-259;0
2001-08-23;-169.17;61.51;-422.83;-36.2;394.01;2528.5;-1;-259.5;0
2001-08-24;-169;61.51;-426.92;-35.2;413.5;2533.48;2;-258.5;0
2001-08-27;-173;60.54;-427;-36.5;377.43;2524.94;-7;-261;0
2001-08-28;-163.5;59.57;-420.35;-35.5;416.5;2516.51;-10;-258;0
2001-08-29;-163.41;58.25;-420;-38.5;414.25;2486.58;-14;-252;0
2001-08-30;-161.5;59.74;-411;-36.2;427;2538.5;-10;-250;0
2001-08-31;-173.35;59.12;-412.32;-36.85;388.5;2485.5;-9.95;-243.5;0
2001-09-03;-170.9;56.64;-410;-36.65;393;2491;-23;-248;0
2001-09-04;-174.55;56.87;-414.22;-31;398;2475.02;-19.75;-234.5;0
2001-09-05;-171.45;55.49;-417.89;-33.45;412.07;2432.5;-22.9;-254;0
2001-09-06;-170.9;52.5;-415.94;-37.65;409.5;2499;-28.1;-253;0
2001-09-07;-171.25;52.96;-410.58;-46.5;437.63;2502;-38;-263.5;0
2001-09-10;-173.7;50.43;-413.03;-46;413;2477;-34;-240.5;0
2001-09-11;-166.65;50.09;-404.73;-46.85;452.5;2486.23;-43;-250.5;0
2001-09-12;-168;47.11;-392;-58.3;447.5;2574;-56;-221;0
2001-09-13;-163;49.08;-391.43;-62.15;475.5;2500.95;-49.35;-230;0
2001-09-14;-151.7;50.22;-388.06;-64.35;477.5;2491.5;-53;-232.5;0
2001-09-17;-148.5;43.12;-373.5;-59.85;197;2433;-58.35;-232;0
2001-09-18;-147.85;57.36;-378.75;-62.75;314;2354.5;-43;-202;0
2001-09-19;-148.45;60.75;-365.95;-72;375;2703.5;-59.8;-220;0
2001-09-20;-143.88;59.21;-364.58;-72;333.69;2556;-67;-203;0
2001-09-21;-157.5;57.55;-354.9;-69.15;428.5;2418;-63;-209.5;0
2001-09-24;-171.35;57.2;-357.8;-68.5;443;2390.5;-62;-221;0
2001-09-25;-169.65;57.4;-359.05;-71.5;428;2488.5;-61.75;-218;0
2001-09-26;-169.97;59.59;-360.98;-74.25;473.5;2560.5;-61;-215;0
2001-09-27;-168.8;59.31;-360.75;-75;480.5;2564;-58;-220;0
2001-09-28;-172.5;59.86;-359.35;-70.05;414.5;2522;-53.55;-211;0
2001-10-01;-170.6;61.95;-364.45;-71;405;2455.5;-52;-220.5;0
2001-10-02;-172.05;67.32;-359.4;-74.5;458;2486.43;-55;-218.5;0
2001-10-03;-177.15;64.14;-356.64;-73.5;372.51;2461;-54.05;-220.5;0
2001-10-04;-176.5;65.11;-350.9;-72.65;494.5;2525.5;-55;-222.5;0
2001-10-05;-180.45;65.74;-352.15;-77.5;513;2539;-57.75;-236;0
2001-10-08;-187.85;65.63;-353.2;-82.35;520.5;2533.5;-67;-247;0
2001-10-09;-193.5;65.82;-357.35;-81.55;495.5;2512;-67;-241.5;0
2001-10-10;-192;67.57;-355.25;-79.75;515;2542.5;-63;-268;0
2001-10-11;-184.2;63.85;-364.73;-77;460.5;2496.11;-62;-273;0
2001-10-12;-182.45;65.62;-359.95;-75.15;537;2589.03;-61;-277.5;0
2001-10-15;-179.75;65.59;-355.15;-76;502.5;2556.5;-58;-283.5;0
2001-10-16;-178.35;64.39;-357.15;-77.5;474;2528.46;-62;-296.5;0
2001-10-17;-175;61.24;-355.49;-77;511.12;2526;-60;-291.5;0
2001-10-18;-179.95;61.58;-353.25;-78.5;541;2473.22;-60;-291.5;0
2001-10-19;-177.85;61.92;-348.3;-75.5;493.5;2448.5;-64;-284;0
2001-10-22;-177.3;62.12;-346.1;-77;528.72;2444.27;-59;-271;0
2001-10-23;-181.1;60.88;-348.26;-75;504.61;2445;-93;-276.5;0
2001-10-24;-178.55;56.86;-349.6;-74.5;549.84;2433.67;-99;-291;0
2001-10-25;-179.5;54.92;-346.15;-80.5;507.43;2401.5;-107;-298;0
2001-10-26;-187.45;55.89;-343.9;-81;520.5;2398.5;-106;-305;0
2001-10-29;-186.65;57.76;-341.25;-79.5;551;2519.5;-45.75;-312;0
2001-10-30;-189.45;56.11;-334.95;-85;556.37;2525.5;-110;-326;0
2001-10-31;-191.35;57.49;-336.29;-81;613;2560;51.6;-321.5;0
2001-11-01;-191.7;54.25;-333.1;-78;555;2467;-44.5;-310.5;0
2001-11-02;-187.3;57.22;-330.65;-80;570.5;2527;-45.8;-320;0
2001-11-05;-184.65;52.47;-323.35;-78.5;586.16;2512.5;-103;-322;0
2001-11-06;-183.29;53.52;-309.55;-82.5;669.5;2477.7;-103;-309;0
2001-11-07;-179.15;55.58;-307.75;-81.5;583.5;2458.69;67.75;-302;0
2001-11-08;-176.22;49.39;-310.6;-81;578.5;2500;-118;-291;0
2001-11-09;-178.5;47.7;-312.22;-80;593;2471.78;-119;-284;0
2001-11-12;-172.75;47.01;-308.95;-83;598.81;2569.5;-44.95;-290;0
2001-11-13;-171.76;46.54;-315.85;-78.5;564.61;2566.5;63.5;-278;0
2001-11-14;-162.8;51.56;-322.77;-75;676;2481.42;-109;-279;0
2001-11-15;-150.05;49.71;-348;-74;558;2484;56.6;-284;0
2001-11-16;-150.15;50.02;-346.15;-66;514.5;2469.87;-90;-257;0
2001-11-19;-154.55;49.86;-336.65;-68;559;2382;-92;-264.5;0
2001-11-20;-152.05;48.73;-340.1;-69;525.5;2419;-97;-273;0
2001-11-21;-163.85;48.29;-344.93;-63.5;574;2492.16;-88;-267;0
2001-11-22;-160.64;48.99;-348.4;-60.5;569;2405;-89.05;-255.5;0
2001-11-23;-166.9;47.77;-345.85;-56.5;577.83;2545.87;-87;-250.5;0
2001-11-26;-160.05;50.2;-346.85;-55;600;2447.5;-85;-250;0
2001-11-27;-162.83;52.86;-347.2;-57.5;643;2565.73;-95;-260;0
2001-11-28;-154.65;53.54;-343.33;-68.5;615.5;2453.9;-47.9;-271.5;0
2001-11-29;-155.75;56.73;-337.25;-72.5;733.5;2492.38;-95;-259;0
2001-11-30;-165.8;57.56;-336.1;-74.2;723.32;2481.69;-46.65;-262;0
2001-12-03;-164.1;54.78;-333.95;-72.75;694.62;2491;-110;-258;0
2001-12-04;-169.85;54.74;-336.3;-75;693.5;2450.5;-109;-259;0
2001-12-05;-181.8;56.34;-352.2;-70;681.5;2417;-43.45;-254.5;0
2001-12-06;-176.65;57.22;-360.45;-72;664.9;2352;-46.3;-260;0
2001-12-07;-183.55;58.44;-360.42;-77.7;700.4;2315;-46.1;-262.5;0
2001-12-10;-186.1;58.38;-359.65;-83;692.21;2388.04;-120;-259;0
2001-12-11;-184.8;56.42;-357.7;-87.5;685.64;2374.39;-46.65;-270;0
2001-12-12;-186.98;56.89;-353.9;-85.5;665.22;2329.43;-127;-268;0
2001-12-13;-190.2;59.1;-354.75;-78.5;657.85;2204;-125;-262;0
2001-12-14;-198.5;59.61;-365.3;-79.5;696.7;2138.5;-119;-259;0
2001-12-17;-199.3;58.99;-364.8;-78.5;689;2108.5;-117;-261;0
2001-12-18;-189.38;61.03;-363.15;-80.5;674.5;2093.5;-122;-267.5;0
2001-12-19;-187.05;62.68;-361.95;-79.75;675.5;2098;-126;-253;0
2001-12-20;-186;62.11;-370.3;-77;688;2087.5;-135;-246;0
2001-12-21;-185.65;61.82;-369.8;-78.5;603.5;2063;-140;-242;0
2001-12-24;-190.4;60.97;-361;-76.95;582.5;2046;-140.3;-238;0
2001-12-25;-190;60.97;-364.5;-78;582.5;2056;-141;-238;0
2001-12-26;-185.5;60.37;-367.7;-75.5;572.67;2070;-132;-237.5;0
2001-12-27;-182.64;64.28;-370.85;-74;635.63;2091.5;-135;-222;0
2001-12-28;-182.2;65.93;-370.35;-77.65;623.5;2066;-140.95;-226;0
2001-12-31;-178.45;68.45;-369.6;-80.55;675.5;2099.5;-138;-232.5;0
2002-01-01;-179.5;68.63;-364.15;-76.75;676.5;2098.5;-137.85;-232.5;0
2002-01-02;-186.2;67.19;-378.7;-77;614;2085.5;-140;-260;0
2002-01-03;-190;60.92;-375.46;-80.3;563.69;2023;-141.8;-267.5;0
2002-01-04;-199.1;64.26;-378.65;-83;561;2029;-146.15;-283;0
2002-01-07;-205.75;66.65;-378.65;-92;587.5;2085.5;-150;-295;0
2002-01-08;-210.75;68.3;-387.45;-93;535.5;2062.5;-154.6;-297;0
2002-01-09;-216.45;70.86;-394.08;-98;538.58;2034.5;-162;-305;0
2002-01-10;-221;67.24;-389.94;-102.5;553.5;2095.6;-168;-307;0
2002-01-11;-220.3;65.95;-384.45;-111.5;605;2184.5;-190.4;-318.5;0
2002-01-14;-218.15;62.85;-385.5;-115.5;506.64;2074.5;-196;-330;0
2002-01-15;-219.3;58.8;-384.68;-117.5;478.5;2019;-176.45;-335.5;0
2002-01-16;-221.57;57.99;-387.05;-107.5;453.5;2065.06;-176.95;-335;0
2002-01-17;-220.1;54.75;-388.4;-105;524;2131.71;-160;-320;0
2002-01-18;-217.7;51.51;-389.18;-105.5;574.5;2046.17;-158;-319;0
2002-01-21;-217.35;48.45;-390.45;-103.5;631.5;2070.5;-157;-319;0
2002-01-22;-222.7;49.35;-401.4;-107.5;631.5;2076.16;-161;-320;0
2002-01-23;-215.1;47.03;-401.06;-102.5;531.5;2221.87;-161.9;-324;0
2002-01-24;-226.1;47.2;-410.15;-101.5;543.5;2193.47;-164.7;-324;0
2002-01-25;-219.55;52.2;-404.9;-99;597.77;2167.25;-147;-313;0
2002-01-28;-214.25;50.9;-401.5;-98;614.83;2149.61;-150;-319;0
2002-01-29;-215.49;52.8;-395.6;-100;672;2215.31;-146;-326;0
2002-01-30;-212;53.2;-393.85;-96.25;537.5;2190.01;-150.9;-336;0
2002-01-31;-216.85;51.88;-398.94;-94.25;534.5;2229.79;-142;-332;0
